source_machine,accuracy,checkpoint_role,dataset_hash,eval_precision,event_id,logical_source_id,loss,machine,model,num_examples,peak_allocated_mib,seed,shape,status,train_precision,wall_clock_sec
3090,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-64x16-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0011684350803261622,3090,gdn,1000,653.5146484375,123,64x16,completed,fp16,19.719952919520438
3090,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-128x32-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0026910178298130633,3090,gdn,1000,1293.8037109375,123,128x32,completed,fp16,19.829565183259547
3090,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-256x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.012280226550064981,3090,gdn,1000,2574.3818359375,123,256x64,completed,fp16,20.617947763763368
3090,0.999296875,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-512x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.019328403616324066,3090,gdn,1000,5135.5380859375,123,512x64,completed,fp16,21.688409679569304
3090,0.9999609375,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-512x128-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.12588788878917695,3090,gdn,1000,5135.5380859375,123,512x128,completed,fp16,22.093610318377614
3090,0.96986328125,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-1024x256-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,1.1712106635570527,3090,gdn,1000,10257.8505859375,123,1024x256,completed,fp16,23.75449071265757
3090,0.9699375,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-1024x256-n500-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,1.1707901227474213,3090,gdn,500,10257.8505859375,123,1024x256,completed,fp16,22.877699892036617
3090,0.478171875,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-2048x512-n500-b64-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,4.100091238975525,3090,gdn,500,10257.85009765625,123,2048x512,completed,fp16,23.812924006022513
3090,0.073580078125,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-4096x1024-n500-b32-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,7.292298050880432,3090,gdn,500,10257.85009765625,123,4096x1024,completed,fp16,27.503107257187366
3090,0.2960625,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-8190x512-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,5.413062570571899,3090,gdn,500,10257.85009765625,123,8190x512,completed,fp16,30.175427452661097
3090,0.0035476307217031716,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-8190x2047-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,9.057553964614868,3090,gdn,500,10257.85009765625,123,8190x2047,completed,fp16,29.932758152484894
3090,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x4-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0007868605632975232,3090,gdn,1000,653.5146484375,123,64x4,completed,fp16,19.442294826731086
3090,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x8-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0007917399571160786,3090,gdn,1000,653.5146484375,123,64x8,completed,fp16,19.44211705494672
3090,1.0,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x16-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0011703241938375868,3090,gdn,1000,653.5146484375,123,64x16,completed,fp16,19.47378107905388
3090,1.0,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-128x32-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.0026928071453003214,3090,gdn,1000,1293.8037109375,123,128x32,completed,fp16,19.719198690727353
3090,1.0,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-256x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.012278126950375735,3090,gdn,1000,2574.3818359375,123,256x64,completed,fp16,20.574590673670173
3090,0.999296875,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-512x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.019333581482060255,3090,gdn,1000,5135.5380859375,123,512x64,completed,fp16,21.94133256562054
3090,0.9999609375,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-512x128-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,0.1258951001688838,3090,gdn,1000,5135.5380859375,123,512x128,completed,fp16,21.749683312140405
3090,0.9698515625,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-1024x256-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,1.1715212050676347,3090,gdn,1000,10257.8505859375,123,1024x256,completed,fp16,23.53000732138753
3090,0.969921875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-1024x256-n500-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,1.171113687634468,3090,gdn,500,10257.8505859375,123,1024x256,completed,fp16,22.74275392573327
3090,0.47803515625,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-2048x512-n500-b64-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,4.100887680053711,3090,gdn,500,10257.85009765625,123,2048x512,completed,fp16,23.58618303667754
3090,0.0736171875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-4096x1024-n500-b32-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,7.293083178520202,3090,gdn,500,10257.85009765625,123,4096x1024,completed,fp16,27.292492560110986
3090,0.29609765625,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-8190x512-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,5.413822618484497,3090,gdn,500,10257.85009765625,123,8190x512,completed,fp16,29.60296763572842
3090,0.0035378603239078076,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-8190x2047-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-last,9.057946954727173,3090,gdn,500,10257.85009765625,123,8190x2047,completed,fp16,29.8367798672989
3090,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-64x4-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.000781407070462592,3090,gdn,1000,,123,64x4,deduplicated,fp16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-64x8-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0007908294470980764,3090,gdn,1000,,123,64x8,deduplicated,fp16,
3090,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-64x16-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0011683385100914165,3090,gdn,1000,,123,64x16,deduplicated,fp16,
3090,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-128x32-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.002691164154210128,3090,gdn,1000,,123,128x32,deduplicated,fp16,
3090,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-256x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.012282090118154884,3090,gdn,1000,,123,256x64,deduplicated,fp16,
3090,0.999296875,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-512x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.01933200361113995,3090,gdn,1000,,123,512x64,deduplicated,fp16,
3090,0.9999609375,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-512x128-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.1258998587206006,3090,gdn,1000,,123,512x128,deduplicated,fp16,
3090,0.969828125,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-1024x256-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.1711598919034005,3090,gdn,1000,,123,1024x256,deduplicated,fp16,
3090,0.9699296875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-1024x256-n500-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.170737991809845,3090,gdn,500,,123,1024x256,deduplicated,fp16,
3090,0.47824609375,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-2048x512-n500-b64-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,4.099892384529114,3090,gdn,500,,123,2048x512,deduplicated,fp16,
3090,0.073595703125,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-4096x1024-n500-b32-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,7.292128486633301,3090,gdn,500,,123,4096x1024,deduplicated,fp16,
3090,0.29612109375,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-8190x512-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,5.412892638206482,3090,gdn,500,,123,8190x512,deduplicated,fp16,
3090,0.0035427455243188886,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-3090-gdn-s123-fp16-last-evalfp32-8190x2047-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,9.057509218215943,3090,gdn,500,,123,8190x2047,deduplicated,fp16,
3090,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-64x4-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0007816057596646715,3090,gdn,1000,,123,64x4,deduplicated,fp16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-64x8-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0007908833484398201,3090,gdn,1000,,123,64x8,deduplicated,fp16,
3090,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-64x16-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0011684350803261622,3090,gdn,1000,,123,64x16,deduplicated,fp16,
3090,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-128x32-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0026910178298130633,3090,gdn,1000,,123,128x32,deduplicated,fp16,
3090,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-256x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.012280226550064981,3090,gdn,1000,,123,256x64,deduplicated,fp16,
3090,0.999296875,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-512x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.019328403616324066,3090,gdn,1000,,123,512x64,deduplicated,fp16,
3090,0.9999609375,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-512x128-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.12588788878917695,3090,gdn,1000,,123,512x128,deduplicated,fp16,
3090,0.96986328125,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-1024x256-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.1712106635570527,3090,gdn,1000,,123,1024x256,deduplicated,fp16,
3090,0.9699375,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-1024x256-n500-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.1707901227474213,3090,gdn,500,,123,1024x256,deduplicated,fp16,
3090,0.478171875,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-2048x512-n500-b64-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,4.100091238975525,3090,gdn,500,,123,2048x512,deduplicated,fp16,
3090,0.073580078125,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-4096x1024-n500-b32-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,7.292298050880432,3090,gdn,500,,123,4096x1024,deduplicated,fp16,
3090,0.2960625,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-8190x512-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,5.413062570571899,3090,gdn,500,,123,8190x512,deduplicated,fp16,
3090,0.0035476307217031716,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp16,formal-3090-gdn-s123-fp16-last-evalfp16-8190x2047-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,9.057553964614868,3090,gdn,500,,123,8190x2047,deduplicated,fp16,
3090,1.0,best,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x4-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0007868605632975232,3090,gdn,1000,,123,64x4,deduplicated,fp16,
3090,1.0,best,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x8-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0007917399571160786,3090,gdn,1000,,123,64x8,deduplicated,fp16,
3090,1.0,best,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-64x16-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0011703241938375868,3090,gdn,1000,,123,64x16,deduplicated,fp16,
3090,1.0,best,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-128x32-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.0026928071453003214,3090,gdn,1000,,123,128x32,deduplicated,fp16,
3090,1.0,best,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-256x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.012278126950375735,3090,gdn,1000,,123,256x64,deduplicated,fp16,
3090,0.999296875,best,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-512x64-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.019333581482060255,3090,gdn,1000,,123,512x64,deduplicated,fp16,
3090,0.9999609375,best,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-512x128-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,0.1258951001688838,3090,gdn,1000,,123,512x128,deduplicated,fp16,
3090,0.9698515625,best,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-1024x256-n1000-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.1715212050676347,3090,gdn,1000,,123,1024x256,deduplicated,fp16,
3090,0.969921875,best,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-1024x256-n500-b128-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,1.171113687634468,3090,gdn,500,,123,1024x256,deduplicated,fp16,
3090,0.47803515625,best,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-2048x512-n500-b64-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,4.100887680053711,3090,gdn,500,,123,2048x512,deduplicated,fp16,
3090,0.0736171875,best,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-4096x1024-n500-b32-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,7.293083178520202,3090,gdn,500,,123,4096x1024,deduplicated,fp16,
3090,0.29609765625,best,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-8190x512-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,5.413822618484497,3090,gdn,500,,123,8190x512,deduplicated,fp16,
3090,0.0035378603239078076,best,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,bf16,formal-3090-gdn-s123-fp16-last-evalbf16-8190x2047-n500-b16-190e5352c6d88b48-ze56fa9ab-f9a8bf707,3090-gdn-s123-fp16-best,9.057946954727173,3090,gdn,500,,123,8190x2047,deduplicated,fp16,
3090,1.0,last,59caf02282ef418abc77da09411e4dd086ec2be1f3a8df5bef214a3311d9fead,fp32,formal-3090-flash-s123-fp16-last-evalfp32-64x4-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.004193814008496701,3090,flash,1000,763.02392578125,123,64x4,completed,fp16,7.766714988276362
3090,1.0,last,712f2ed078441018d5e5105403984e30f54b89ce85313998e4ffaed260977d1b,fp32,formal-3090-flash-s123-fp16-last-evalfp32-64x8-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.0042729509617201985,3090,flash,1000,767.72998046875,123,64x8,completed,fp16,7.712854752317071
3090,0.9999375,last,7298e6d64228dc9b8e75d90a58ceed496d8665e6ebf015689030e2593ffbf970,fp32,formal-3090-flash-s123-fp16-last-evalfp32-64x16-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.006328389785019681,3090,flash,1000,778.2001953125,123,64x16,completed,fp16,7.641936078667641
3090,0.99725,last,a23066631270a2b388cbcbb247516054c1ccd018cd0270e1167315940e48a0a9,fp32,formal-3090-flash-s123-fp16-last-evalfp32-128x32-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.02548535599047318,3090,flash,1000,1239.63134765625,123,128x32,completed,fp16,7.7596326461061835
3090,0.9983125,last,b5a14d15ac1321e868ed153a60a440ab1170bf0bf9dbab035adeabc115b1a47d,fp32,formal-3090-flash-s123-fp16-last-evalfp32-256x64-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.0285862371660769,3090,flash,1000,2145.80078125,123,256x64,completed,fp16,8.151624856516719
3090,0.9943125,last,bdc202e48037c839a7c56b7e1f7c9c7d6f368d38e006a46d739da726c94fd649,fp32,formal-3090-flash-s123-fp16-last-evalfp32-512x64-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.05248553908150643,3090,flash,1000,4195.34619140625,123,512x64,completed,fp16,8.704160553403199
3090,0.995921875,last,042872131264d4b41ea03a6cdbf7733e3e4301ca773349ec9434d827bd9c4a5e,fp32,formal-3090-flash-s123-fp16-last-evalfp32-512x128-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.08412975180894136,3090,flash,1000,4195.34619140625,123,512x128,completed,fp16,8.44096758030355
3090,0.9651875,last,4e659938a27b5e33a3d99d261f1b2680fdeb1cd8c74363ea5a71ac4d1c36296c,fp32,formal-3090-flash-s123-fp16-last-evalfp32-1024x256-n1000-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.3726899726688862,3090,flash,1000,8374.12841796875,123,1024x256,completed,fp16,9.312883517704904
3090,0.9651171875,last,f30f1e09e1300deb2e0f430d7c50c47a77f58f43657aa4d6f425f938a91a9acb,fp32,formal-3090-flash-s123-fp16-last-evalfp32-1024x256-n500-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,0.37486178719997404,3090,flash,500,8374.12841796875,123,1024x256,completed,fp16,8.514601595699787
3090,0.7942734375,last,e446efc9f4dc774377c56c403a468c747870beb18ff0320f15df794dcb69f015,fp32,formal-3090-flash-s123-fp16-last-evalfp32-2048x512-n500-b128-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,1.3501872973442077,3090,flash,500,16733.69287109375,123,2048x512,completed,fp16,9.810290570370853
3090,0.424716796875,last,0981292ce8ebea1402a4c3a7a6655dfc1de42688c329bd5ea921541a0f1d16ed,fp32,formal-3090-flash-s123-fp16-last-evalfp32-4096x1024-n500-b32-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,3.2115202984809876,3090,flash,500,8372.634765625,123,4096x1024,completed,fp16,14.279112935066223
3090,0.66896484375,last,37a8533a985fabd3db03daf9dfd3a8e0936513ab724039c63b9a22bf352d002d,fp32,formal-3090-flash-s123-fp16-last-evalfp32-8190x512-n500-b32-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,1.9879385542869568,3090,flash,500,16859.48583984375,123,8190x512,completed,fp16,22.11694023758173
3090,0.14178895610570907,last,8c16a91ea127bb7bf2130238ecd56b49fb1fd73bb3e0c2f4c586ddba8e9b97a9,fp32,formal-3090-flash-s123-fp16-last-evalfp32-8190x2047-n500-b32-7b7ef9fa6e2debcb-ze56fa9ab-f9a8bf707,3090-flash-s123-fp16-last,5.365157541275025,3090,flash,500,16859.48583984375,123,8190x2047,completed,fp16,22.76505775563419
