config,run_id,source,gpu,cb,rank,dynamic_capacity,relative_to_gdn,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice_name,metric,value
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.948890625
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9996875
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.73059375
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9953125
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.986078125
cb256-r4-s124-gpu1,gd-r4-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu1,seed124_crossgpu_check,1,256,4,131072,8x,8,epoch_end,4.0,3,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.000296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.00075
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.00046875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.00046875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.0025625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.000296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.00075
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.00046875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.000359375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.000578125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.0010625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.0045
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.002125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.000359375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.0010625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.000296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.00075
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.0045
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.0005234375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,1,mid_epoch,0.5,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.002125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.42087890625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9636875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,256,valid/input_seq_len/accuracy-256,0.935609375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,512,valid/input_seq_len/accuracy-512,0.834921875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9985416666666667
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.42087890625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9636875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.935609375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.766859375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.902984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.998375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.9985
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.99875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.766859375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.998375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.42087890625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9636875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.9985
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.919296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,2,epoch_end,1.0,0,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.99875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.66697265625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.9873125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.97175
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.92908203125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9996458333333333
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.66697265625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.9873125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.97175
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.8993984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.958765625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9994375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,1.0
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.8993984375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9994375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.66697265625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.9873125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.9652578125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,3,mid_epoch,1.5,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,1.0
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.81712109375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99321875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,256,valid/input_seq_len/accuracy-256,0.987140625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,512,valid/input_seq_len/accuracy-512,0.96811328125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9995833333333334
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.81712109375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99321875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.987140625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9554609375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.980765625
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9554609375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.81712109375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99321875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,4,valid/num_kv_pairs/accuracy-4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,64,valid/num_kv_pairs/accuracy-64,0.983953125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,4,epoch_end,2.0,1,num_kv_pairs,8,valid/num_kv_pairs/accuracy-8,0.9995
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,1024,valid/input_seq_len/accuracy-1024,0.8509296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,128,valid/input_seq_len/accuracy-128,0.99578125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,256,valid/input_seq_len/accuracy-256,0.98996875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,512,valid/input_seq_len/accuracy-512,0.97537109375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,input_seq_len,64,valid/input_seq_len/accuracy-64,0.9997708333333334
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,1024x256,valid/mqar_case/accuracy-1024x256,0.8509296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,128x32,valid/mqar_case/accuracy-128x32,0.99578125
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.98996875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9657734375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98496875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.9996875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x4,valid/mqar_case/accuracy-64x4,0.99975
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,mqar_case,64x8,valid/mqar_case/accuracy-64x8,0.999875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,128,valid/num_kv_pairs/accuracy-128,0.9657734375
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,16,valid/num_kv_pairs/accuracy-16,0.9996875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,256,valid/num_kv_pairs/accuracy-256,0.8509296875
cb256-r8-s124-gpu0,gd-r8-wk4-mu01-t025-cb256-s124-d123-noearly4ep-crossgpu-gpu0,seed124_crossgpu_check,0,256,8,262144,16x,5,mid_epoch,2.5,2,num_kv_pairs,32,valid/num_kv_pairs/accuracy-32,0.99578125
