variant,machine,optimizer_step,hotspot_metric,rank,metric_value,layer_idx,head_idx,code_idx,num_events_sum,pair_abs_cos_p95_mean,update_norm_p95_mean,condition_number_mean,effective_rank_mean
dgeom-r16-injwarm512-only,3090,703,low_effective_rank,14,1.587823748588562,1,0,12,2,0.6517536640167236,0.0026544127613306046,2.1778564453125,1.587823748588562
dgeom-r16-injwarm512-only,3090,703,low_effective_rank,15,1.6638003417423792,1,0,33,20616,0.9853389816624778,0.001016623552589278,19.938352244240896,1.6638003417423792
dgeom-r16-injwarm512-only,3090,703,low_effective_rank,16,1.6818244797842843,1,0,50,24463,0.9844480752944946,0.002149081015626767,19.175406864711217,1.6818244797842843
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,1,0.8280273258686066,1,0,15,1515,0.8280273258686066,0.11329212412238121,11.621458053588867,5.06737790107727
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,2,0.8157401144504547,1,0,0,1102,0.8157401144504547,0.10875757932662963,11.905144691467285,5.181643772125244
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,3,0.8077422559261322,1,1,43,914,0.8077422559261322,0.10520945936441421,10.475599765777588,5.687000894546509
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,4,0.8033573865890503,1,0,7,1216,0.8033573865890503,0.10966102555394172,10.837677097320556,5.484509563446045
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,5,0.801401960849762,1,0,47,1205,0.801401960849762,0.11213140562176704,10.951157474517823,5.780522680282592
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,6,0.7953797101974487,1,0,8,1299,0.7953797101974487,0.10960718244314194,10.205696868896485,6.25978455543518
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,7,0.7884544610977173,1,0,29,1949,0.7884544610977173,0.11578649207949639,8.932204532623292,6.778710412979126
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,8,0.7859595239162445,1,1,19,1863,0.7859595239162445,0.11547053754329681,8.212137937545776,6.907586288452149
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,9,0.7858947217464447,1,0,44,1476,0.7858947217464447,0.11334043294191361,9.804830360412598,6.344926500320435
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,10,0.7833413541316986,1,1,38,1068,0.7833413541316986,0.1074667751789093,9.290939331054688,6.015243721008301
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,11,0.7810713231563569,1,0,25,1223,0.7810713231563569,0.11118043884634972,9.405194807052613,6.752456474304199
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,12,0.7773295700550079,1,1,59,1245,0.7773295700550079,0.10784238502383232,9.193394184112549,6.443432426452636
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,13,0.7770387649536132,1,1,6,1612,0.7770387649536132,0.10990277752280235,8.344457864761353,6.765569829940796
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,14,0.7770153164863587,1,0,19,1324,0.7770153164863587,0.11079058721661568,9.732386016845703,6.560478591918946
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,15,0.774535208940506,1,1,57,1340,0.774535208940506,0.11414571851491928,8.579174995422363,6.767091512680054
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_pair_abs_cos_p95,16,0.7737205862998963,1,0,50,1199,0.7737205862998963,0.10878179743885993,9.399583053588866,6.956946134567261
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,1,0.11976730823516846,1,1,30,2102,0.7568175196647644,0.11976730823516846,7.604225492477417,7.334384155273438
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,2,0.11823169291019439,1,0,30,1813,0.7531620860099792,0.11823169291019439,9.299573421478271,6.7616712093353275
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,3,0.1178800955414772,1,0,37,1733,0.6794070243835449,0.1178800955414772,6.44776029586792,9.602091598510743
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,4,0.11756863743066788,1,1,35,1743,0.6656915783882141,0.11756863743066788,5.4702417850494385,10.045594215393066
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,5,0.11721152812242508,1,1,49,1638,0.7068900883197784,0.11721152812242508,6.4624104499816895,8.997624683380128
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,6,0.11689032018184661,1,0,34,1838,0.7442921340465546,0.11689032018184661,7.871369314193726,7.851230621337891
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,7,0.11611764580011368,1,0,41,1752,0.7419792711734772,0.11611764580011368,7.802886056900024,7.729648447036743
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,8,0.11583919748663903,1,0,33,1707,0.7136003196239471,0.11583919748663903,7.458827209472656,8.43281078338623
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,9,0.11578649207949639,1,0,29,1949,0.7884544610977173,0.11578649207949639,8.932204532623292,6.778710412979126
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,10,0.11577877104282379,1,1,55,1554,0.6681990921497345,0.11577877104282379,5.864020872116089,9.967898941040039
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,11,0.11573844701051712,1,0,48,1431,0.6624584913253784,0.11573844701051712,6.023698902130127,10.325778675079345
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,12,0.11547147259116172,1,0,59,1423,0.7313533127307892,0.11547147259116172,8.573909711837768,7.831509113311768
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,13,0.11547053754329681,1,1,19,1863,0.7859595239162445,0.11547053754329681,8.212137937545776,6.907586288452149
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,14,0.11537672504782677,1,0,23,1721,0.68459153175354,0.11537672504782677,6.231158065795898,9.449288749694825
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,15,0.11511393263936043,1,1,36,1572,0.6730479776859284,0.11511393263936043,6.03505277633667,10.127110481262207
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_update_norm_p95,16,0.1150940291583538,1,0,1,1648,0.7546060621738434,0.1150940291583538,8.862094306945801,7.2238929748535154
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,1,11.905144691467285,1,0,0,1102,0.8157401144504547,0.10875757932662963,11.905144691467285,5.181643772125244
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,2,11.621458053588867,1,0,15,1515,0.8280273258686066,0.11329212412238121,11.621458053588867,5.06737790107727
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,3,10.951157474517823,1,0,47,1205,0.801401960849762,0.11213140562176704,10.951157474517823,5.780522680282592
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,4,10.837677097320556,1,0,7,1216,0.8033573865890503,0.10966102555394172,10.837677097320556,5.484509563446045
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,5,10.475599765777588,1,1,43,914,0.8077422559261322,0.10520945936441421,10.475599765777588,5.687000894546509
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,6,10.205696868896485,1,0,8,1299,0.7953797101974487,0.10960718244314194,10.205696868896485,6.25978455543518
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,7,9.804830360412598,1,0,44,1476,0.7858947217464447,0.11334043294191361,9.804830360412598,6.344926500320435
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,8,9.732386016845703,1,0,19,1324,0.7770153164863587,0.11079058721661568,9.732386016845703,6.560478591918946
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,9,9.691403198242188,1,0,21,1059,0.7483846187591553,0.10808489918708801,9.691403198242188,6.917093276977539
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,10,9.528737783432007,1,0,11,1019,0.7721913933753968,0.10321031957864761,9.528737783432007,7.200441122055054
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,11,9.405194807052613,1,0,25,1223,0.7810713231563569,0.11118043884634972,9.405194807052613,6.752456474304199
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,12,9.399583053588866,1,0,50,1199,0.7737205862998963,0.10878179743885993,9.399583053588866,6.956946134567261
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,13,9.299573421478271,1,0,30,1813,0.7531620860099792,0.11823169291019439,9.299573421478271,6.7616712093353275
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,14,9.290939331054688,1,1,38,1068,0.7833413541316986,0.1074667751789093,9.290939331054688,6.015243721008301
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,15,9.26401252746582,1,0,43,847,0.7718971014022827,0.10403248369693756,9.26401252746582,6.8883449077606205
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,high_condition_number,16,9.195361375808716,1,0,51,883,0.7407896459102631,0.10433712229132652,9.195361375808716,7.356575965881348
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,low_effective_rank,1,5.06737790107727,1,0,15,1515,0.8280273258686066,0.11329212412238121,11.621458053588867,5.06737790107727
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,low_effective_rank,2,5.181643772125244,1,0,0,1102,0.8157401144504547,0.10875757932662963,11.905144691467285,5.181643772125244
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,low_effective_rank,3,5.484509563446045,1,0,7,1216,0.8033573865890503,0.10966102555394172,10.837677097320556,5.484509563446045
dgeom-r16-update-softcap0p5-injwarm512,2080ti,0,low_effective_rank,4,5.687000894546509,1,1,43,914,0.8077422559261322,0.10520945936441421,10.475599765777588,5.687000894546509
