config,run_id,model_family,source,run_type,gpu,status,train_batch_size,eval_batch_size,gradient_accumulation_steps,effective_train_batch_size,batch_accum_profile,configured_max_epochs,final_epoch,validations_per_epoch,final_validation_index,final_validation_phase,checkpoint_label,early_stopping_disabled,swanlab_url,swanlab_run_dir,launch_id,elapsed_sec,wall_clock,oom,observed_peak_memory_used_mib,peak_memory_total_mib,gpu_name,gpu_compute_capability,fallback_from_profiles,source_analysis_dir,seed,data_seed,num_codebook_vectors,rank,dynamic_capacity,relative_to_gdn,trainable_params,zoology_state_size_metric_seq1024,dtype_policy,outer_model_dtype,hidden_states_dtype,kernel_input_dtype,dtype_comparison_scope,validation_index,validation_phase,approx_epoch,raw_epoch_index,slice_group,slice,metric,value
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.997234375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,4,epoch_end,2.0,1,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99753125
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.998046875
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.9984375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.99865625
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,256x64,valid/mqar_case/accuracy-256x64,0.998640625
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.000375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,2,epoch_end,1.0,0,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.971578125
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9836640625
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,4,epoch_end,2.0,1,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9893046875
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.99175
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.99321875
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.995109375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,512x128,valid/mqar_case/accuracy-512x128,0.9953203125
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.000546875
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,2,epoch_end,1.0,0,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.98375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,3,mid_epoch,1.5,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.993484375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,4,epoch_end,2.0,1,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.993703125
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,5,mid_epoch,2.5,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.995765625
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,6,epoch_end,3.0,2,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.995140625
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,7,mid_epoch,3.5,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.995609375
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,8,epoch_end,4.0,3,mqar_case,512x64,valid/mqar_case/accuracy-512x64,0.99478125
cb256-r16-s126-d123,gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,flash,20260519_rank_gdn_capacity_up,rank_or_capacity_up,1,completed,64,16,4,256,64x4,4,4,2,8,epoch_end,epoch4_noearly_b64_ga4,True,https://swanlab.cn/@scu-mclab/flash_vqg_gd_residual_v1_mqar/runs/bqlwniii9i1mamzk2rcr6,/home/lyj/mnt/project/zoology/swanlog/run-20260519_075201-bqlwniii9i1mamzk2rcr6,flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57,19708.276558030397,05:28:28,False,8883,11264,NVIDIA GeForce RTX 2080 Ti,7.5,b128-ga2-eb32:oom;b128-ga2-eb16:oom,zoology/analysis/flash_vqg/results/flash-vqg-20260519-gd-rank-gdn-capacity-up-flash-r16-s126-b64-ga4-eb16-2026-05-19-07-51-57/gd-r16-wk4-mu01-t025-cb256-s126-d123-noearly4ep,126,123,256,16,524288,32x,1184966,2297344,default_float32_on_2080ti,float32,float32,float32,float32_only,1,mid_epoch,0.5,0,mqar_case,64x16,valid/mqar_case/accuracy-64x16,0.0028125
